id,name,location,room_info,floor,direction,area,price,avg_price,history,title,labels,timestamp
S3570734759255048,滴水湖馨苑(公寓住宅),"浦东 临港新城 方竹路88弄,方竹路222弄,方竹路333弄",4室2厅1卫,共4层,南北,89.02㎡,256.9万,28859元/㎡,2013年建造,滴水湖馨苑4室赠送30平 南北通透 精装好房 满5  ,"['南北', '满五年']",2024-06-07 16:16:46
S3570743554434057,港城悦庭,浦东 南汇周边 方竹路566弄,3室2厅2卫,中层(共17层),南北,116.6㎡,350万,30018元/㎡,2020年建造,急售 业主置换 亏50 上建平  中学 楼层好河景房,"['南北', '满二年', '次新房', '多人关注']",2024-06-07 16:37:00
S3570845222887437,康桥宝邸,浦东 康桥 康弘路508弄,2室2厅1卫,低层(共14层),南北,82.86㎡,330万,39827元/㎡,2008年建造,老业主置换出售|双轨地铁|南北直通|精装修全送|价格可谈|急,"['南北', '满五年', '绿化率高']",2024-06-07 16:37:04
S3570896052559878,华悦家园,徐汇 漕河泾 虹漕路19弄,2室2厅1卫,中层(共28层),南,90㎡,571万,63445元/㎡,2014年建造,徐汇必看真实好房！2017年次新楼盘！可拎包入住！近12号线,"['南', '满五年', '近地铁']",2024-06-07 15:34:30
S3570906060677135,新德佳苑,浦东 川沙 新德西路511弄1-90号,2室2厅1卫,高层(共6层),南,82.16㎡,338万,41140元/㎡,2007年建造,新德佳苑 园西 临地铁  高楼层视野好 领包入住,"['南', 'VIP房东直卖', '满五年', '近地铁']",2024-06-07 16:16:50
S3570985184519168,昌里众盛苑,"浦东 世博 杨高南路2772弄,南码头路1521弄28-45号",2室2厅1卫,中层(共6层),南北,77.54㎡,445万,57390元/㎡,2000年建造,精装好房 南北通透 正规商品房 临地铁 楼层好 购物方便,"['南北', '近地铁']",2024-06-07 16:36:58
S3571116847735822,滴水湖馨苑(公寓住宅),"浦东 临港新城 方竹路88弄,方竹路222弄,方竹路333弄",4室2厅1卫,共5层,南北,89.02㎡,258万,28983元/㎡,2013年建造,滴水湖馨苑 有户型。4房。户型方正精装修，房东急卖,"['南北', '满五年']",2024-06-07 16:37:00
S3571780565163019,中洲华庭(公寓住宅),浦东 新场 新环北路1333弄,3室2厅1卫,高层(共17层),南,88.21㎡,260万,29476元/㎡,2016年建造,中洲华庭(公寓住宅) 正规商品房 满五   房龄新,"['南', '满五年', '多人关注']",2024-06-07 16:37:00
S3571783598285839,上浦路355弄小区,浦东 三林 上浦路355弄,2室2厅1卫,中层(共6层),南,78.31㎡,398万,50824元/㎡,2001年建造,中间楼层双南大两房一梯两户全明户型看房提前约，可谈,"['南', '热门小区', '南北通透', '配套成熟']",2024-06-07 16:41:55
S3571808342662154,济阳一村,"浦东 世博滨江 西营路170弄,济阳路95弄,德州路420弄,德州路430-456号(双)",1室1厅1卫,低层(共6层),南北,40㎡,179万,44750元/㎡,2002年建造,老房东委托诚意出售直筒南北通户型送花园采光非常好付定即可交房,"['南北', '满五年', '近地铁']",2024-06-07 16:37:30
S3571875136594945,金海华城永华苑,浦东 曹路 龚华路35弄,1室1厅1卫,中层(共18层),南,53.99㎡,190万,35192元/㎡,1996年建造,金海华城永华苑 满五 楼层好 朝南 电梯房 临地铁,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:30
S3571965623542791,云台二小区,"浦东 世博 成山路601弄,昌里东路190弄",3室1厅1卫,中层(共6层),南北,77㎡,410万,53247元/㎡,1997年建造,业主急售！ 全明户型！ 精装全款！ 中间适宜楼层  随时看房,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:00
S3571995478549518,新城海上名园,浦东 洋泾 灵山路866弄1-14号,2室2厅1卫,高层(共14层),南,89.52㎡,846万,94505元/㎡,2007年建造,双轨交汇有车位 装修豪华保养好 近医院 商业配套成熟，大两房,"['南', '满五年', '近地铁']",2024-06-07 16:37:23
S3572061005832195,良丰大厦,浦东 东昌路站 东方路8号,2室2厅1卫,高层(共22层),南北,60㎡,329万,54834元/㎡,2018年建造,陆家嘴一线江景房 通燃气带阳台送车位 高区采光好 可直接入住,"['南北', '满五年', '近地铁']",2024-06-07 16:37:11
S3572095965570050,林梅小区,浦东 三林 三林路788弄,2室1厅1卫,高层(共6层),南北,69.36㎡,280万,40370元/㎡,1997年建造,林梅新村地铁口，近金谊广场，经典双南户型，小区中心位置,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:54
S3572243046915080,凯旋汇,浦东 东昌路站 张杨路98号,3室2厅2卫,中层(共15层),南北,104㎡,345万,33174元/㎡,2019年建造,陆家嘴滨江 江景公寓带燃气精装修全配带产权车位 高区拎包入住,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:36:54
S3572618630406147,南泉大楼,浦东 潍坊新村 浦电路138弄,2室1厅1卫,中层(共24层),南,80.87㎡,568万,70237元/㎡,1997年建造,电梯房 正南朝向 交通便捷 商品房 医疗配套成熟 购物方便,"['南', '有电梯', '近地铁']",2024-06-07 16:37:23
S3573049619684367,新德佳苑,浦东 川沙 新德西路511弄1-90号,2室2厅1卫,高层(共6层),南北,82.16㎡,330万,40166元/㎡,2008年建造,急急急 顶楼带阁楼动迁税费少 位置好 不靠路看房方便首付两成,"['南北', 'VIP房东直卖', '满五年', '近地铁']",2024-06-07 16:37:11
S3573084205768711,康强坊,"徐汇 康健 桂林东街51弄,桂林东街99弄",2室1厅1卫,共4层,南,54.6㎡,345万,63187元/㎡,1993年建造,近地铁精装三房！业主诚意出售！商圈内性价比超高！送露台！急卖,"['南', '满五年', '近地铁']",2024-06-07 15:52:19
S3573137408581641,金桥湾清水苑(一期),浦东 金桥 台儿庄路363弄,1室1厅1卫,中层(共6层),南,55.08㎡,280万,50836元/㎡,1998年建造,金桥 清水苑 商品一房 中间楼层 全明 中上装修 价格实惠,"['南', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:23
S3573163628321807,良丰大厦,浦东 东昌路站 东方路8号,1室2厅1卫,高层(共29层),西南,87㎡,435万,50000元/㎡,1992年建造,"陆家嘴金融商圈烫金地块直面三件套和黄浦江正江景公寓,所见所得","['西南', '满五年', '近地铁']",2024-06-07 16:36:54
S3573164838526984,美地芳邻苑,浦东 曹路 顾唐路138弄,4室2厅2卫,高层(共6层),南北,117.45㎡,489万,41635元/㎡,2006年建造,地铁口，顶楼复式带露台，精装修大三房，满五少税，对面花园城！,"['近地铁', '南北通透', '配套成熟']",2024-06-07 16:37:30
S3573178905893898,宜浩佳园,"浦东 临港新城 竹柏路100弄,竹柏路366弄,竹柏路111弄,竹柏路333弄",3室2厅2卫,中层(共12层),南北,130.59㎡,290万,22207元/㎡,2010年建造,急售！宜浩佳园 居住密度低 中间楼层采光好 双卫格局 有电梯,"['南北', '满五年']",2024-06-07 16:37:07
S3573194996931593,春江花悦园,浦东 金桥 金高路988弄,3室2厅2卫,高层(共13层),南北,115.64㎡,750万,64857元/㎡,2008年建造,新上南北电梯三房，必看好房，钥匙房，景观楼层，房型正气采光好,"['南北', '满五年', '近地铁']",2024-06-07 16:37:30
S3573333560335372,都林嘉苑南园,浦东 三林 杨南路1168弄,2室2厅1卫,中层(共6层),南北,89.04㎡,535万,60086元/㎡,2006年建造,随时可看都林嘉苑南园精装2居 总价税费低交通便利,"['南北', '满五年', '近地铁']",2024-06-07 16:37:23
S3573336577022987,绿地康桥新苑,浦东 康桥 沪南公路2688弄,2室2厅1卫,高层(共14层),南北,94.2㎡,440万,46710元/㎡,2007年建造,南北通和全南的抉择（全屋定制精装全部送了）电梯高区带7号车位,"['南北', '近地铁', '多人关注']",2024-06-07 16:37:07
S3573383349085191,中虹家园,浦东 曹路 海鸣路98弄,1室1厅1卫,中层(共18层),南北,50.94㎡,205万,40244元/㎡,2011年建造,精装修全送丨带固定车位丨房东急售丨小区花园位置丨看房联系王娜,"['南北', '满五年', '近地铁']",2024-06-07 16:37:27
S3573396702698504,施湾家园,"浦东 祝桥  施镇路385弄,施镇路255弄",3室2厅1卫,低层(共6层),南北,75.85㎡,205万,27028元/㎡,2007年建造,施湾07年竣工小区，精装三房，诚心出售，价格可谈，满五  ,"['南北', '满五年']",2024-06-07 16:37:23
S3573436076253187,乾耀东港,浦东 泥城 霞光路368弄,2室2厅1卫,低层(共13层),南,89.72㎡,169万,18837元/㎡,2013年建造,送车位 满五 密度低 精装好房 大两居 南向采光好,['南'],2024-06-07 16:37:19
S3573442062819340,上缝小区,"徐汇 龙华 龙水北路900弄,龙华西路285弄2-30号,龙水北路960弄4-21号",3室1厅1卫,高层(共6层),南北,66.61㎡,460万,69059元/㎡,1995年建造,新上电梯3房！老业主专属委托！边套全明南北双阳台，满五V一,"['热门小区', '南北通透', '优势户型']",2024-06-07 15:34:30
S3573622247758854,颐和泊雅轩,浦东 泥城 池月路588弄,3室2厅1卫,中层(共11层),南北,96.33㎡,225万,23358元/㎡,2016年建造,宝龙边 高品质.电梯中层精装修三房 房龄新 人车分流 带车位,"['南北', '满五年', '车位充足']",2024-06-07 16:37:23
S3573663603926024,浦东新世纪花苑(二期),浦东 世博 耀华路421弄,2室1厅2卫,低层(共6层),南,66.36㎡,450万,67812元/㎡,1996年建造,新上 精装修 出行方便 近医院 商品住宅 临地铁，可拎包入住,"['南', '热门小区', '配套成熟', '价格优惠']",2024-06-07 16:37:04
S3574035480550401,繁荣昌盛小区,浦东 潍坊新村 张杨路628弄4-10号,2室1厅1卫,高层(共26层),南,82.62㎡,620万,75043元/㎡,1996年建造,低容积 精装修 医疗配套成熟 交通便利 南向采光好 大两居,"['南', '有电梯', '近地铁']",2024-06-07 16:37:35
S3574404422509583,昌七小区,"浦东 世博 成山路1035弄,成山路963弄,南码头路1675弄,南码头路1621弄",2室1厅1卫,中层(共6层),南北,62㎡,330万,53226元/㎡,1997年建造,  四楼，   ，无个税，全明一梯两户，得房率高，看中可谈！,"['南北', '满五年', '近地铁']",2024-06-07 16:37:54
S3574449638514696,绿地东岸涟城(北区),浦东 临港新城 古棕路168弄,4室2厅3卫,高层(共12层),南北,192.07㎡,362万,18848元/㎡,2009年建造,绿地东岸涟城。景观前后无遮挡，精装修，南北通透，满五  ,"['南北', '满五年', '多人关注']",2024-06-07 16:37:46
S3574454348733442,临沂一村,浦东 南码头 临沂一村26-90号,1室1厅1卫,高层(共6层),南北,39.38㎡,170万,43170元/㎡,1986年建造,临沂一村 南北通透 近医院 高楼层采光充足 近地铁 精装好房,"['热门小区', '南北通透', '满五']",2024-06-07 16:37:11
S3574463984870408,绿地临港家园海洋小区,"浦东 临港新城 古棕路439弄,古棕路438弄",2室2厅1卫,共5层,南北,86.86㎡,165万,18997元/㎡,2018年建造,临港低总价，外地单身能买，满五  ，好楼层，建平 一中,"['南北', '满五年']",2024-06-07 16:14:29
S3574476591588357,绿城玉兰花园(二期公寓住宅),浦东 唐镇 齐爱路168弄,3室2厅2卫,高层(共16层),南北,146.68㎡,1380万,94083元/㎡,2016年建造,业主出国急售丨高区景观楼层丨2016年绿城品质丨地铁2号线旁,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:39
S3574542478337032,龙超八村,浦东 泥城 龙超八村,2室2厅1卫,中层(共12层),南北,60㎡,58万,9667元/㎡,2018年建造,楼层好 电梯房 房龄新 南北通透 产权清晰 装修好,"['南北', '满五年']",2024-06-07 16:37:23
S3574566538732552,梅园六街坊,浦东 梅园 商城路1177弄,2室0厅1卫,低层(共6层),南北,51.59㎡,510万,98857元/㎡,1992年建造,小区中间2楼看房我有钥匙，精装两室户低总价，看中都好谈。,"['南北', '满五年', '近地铁']",2024-06-07 16:37:04
S3574584872067084,张江汤臣豪园二期,浦东 张江 晨晖路825弄,2室2厅2卫,中层(共16层),南北,107.56㎡,1180万,109707元/㎡,2007年建造,张江汤臣豪园二期 密度低 双卫格局 带电梯 中间楼层采光好,"['南北', '满五年', '近地铁']",2024-06-07 16:37:15
S3574586867311622,万科金域澜湾(公寓住宅),浦东 临港新城 雪绒花路369弄,3室2厅1卫,中层(共8层),南北,89.84㎡,288万,32057元/㎡,2016年建造,急售急售，降价急售，万科3室，自住精装中央空调带地暖，满五年,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:36:58
S3574596548092938,罗山一村,"浦东 金杨新村 龙居路30弄,浦东大道2388弄,德平路25弄",2室2厅1卫,中层(共6层),南北,62.93㎡,358万,56889元/㎡,1993年建造,新上！婚房装修全送 希 俩房俩厅 位置好 小区央座 D家委托,"['南北', '满五年', '近地铁']",2024-06-07 16:37:04
S3574603404385293,荷风翠庭,浦东 泥城 云汉路977弄1-86号,3室2厅1卫,低层(共6层),南北,101㎡,153万,15149元/㎡,2010年建造,近宝龙.三年社保.多子女可买二套大三房.楼层好.满五价格可谈,"['南北', '满五年', '车位充足']",2024-06-07 16:37:11
S3574614389628934,大唐盛世花园(二期),浦东 世纪公园 樱花路801弄,2室2厅1卫,低层(共14层),南北,95.68㎡,1188万,124164元/㎡,2005年建造,世纪公园 近地铁 近医院 装修好 商圈成熟 满五  ,"['南北', '配套成熟', '房东急售', '随时可看']",2024-06-07 16:37:15
S3574627046972430,宜浩佳园,"浦东 临港新城 竹柏路100弄,竹柏路366弄,竹柏路111弄,竹柏路333弄",1室2厅1卫,共4层,南北,76.43㎡,140万,18318元/㎡,2010年建造,满五，产权清晰 精装好房 近地铁 南北通透 密度低,"['南北', '满五年']",2024-06-07 16:37:30
S3574631660707845,良丰大厦,浦东 东昌路站 东方路8号,1室2厅1卫,高层(共29层),南北,87㎡,435万,50000元/㎡,2018年建造,黄浦江100米，三件套500米，上海地段的天花板，带产权车位,"['南北', '满五年', '近地铁']",2024-06-07 16:16:44
S3574650519559170,中芯花园(西区),浦东 张江 青桐路18弄,2室2厅1卫,高层(共6层),南北,92.05㎡,460万,49973元/㎡,2004年建造,新上笋盘丨品质好（请给我来电）南北通，近地铁，价格可大谈！！,"['南北', '满五年', '近地铁']",2024-06-07 16:37:04
S3574781234306061,丝庐雅苑(一期公寓住宅),浦东 新场 申江南路7777弄1-9号,2室2厅1卫,高层(共20层),南北,89.7㎡,250万,27871元/㎡,2012年建造,急售南北通透户型带车位250个满五  随时看房子,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:46
S3574794077201422,航欣苑,浦东 航头 沪南路5398弄,3室2厅2卫,低层(共18层),南,139.59㎡,510万,36536元/㎡,2014年建造,航头 正南朝向 交通便捷 满五 房龄新 近地铁 双卫,"['南', '满五年', '近地铁']",2024-06-07 16:16:54
S3574805497405445,大华斐勒公园(北艾路1643弄),浦东 世博 北艾路1643弄,2室2厅1卫,高层(共16层),南,93.15㎡,1158万,124316元/㎡,2019年建造,大华 次新高端社区，滨江物业，配套成熟，买房找大川只要0.8,"['南', '热门小区', '南北通透', '满五']",2024-06-07 16:37:07
S3574815478930442,盛世春晓苑,浦东 曹路 民春路501弄,2室1厅1卫,中层(共11层),南北,72.26㎡,269万,37227元/㎡,2009年建造,盛世春晓苑，居住密度低，中间楼层，临地铁，南北通透，出行方便,"['南北', '唯一住房', '近地铁']",2024-06-07 16:37:19
S3574837101175809,恒大小区,"浦东 世博 成山路544弄52支弄,成山路608弄42,62,80,100支弄",3室1厅1卫,低层(共6层),南北,82.03㎡,478万,58272元/㎡,1996年建造,房型好 低楼层 全南三房一厅  房型好 地铁6.8.13号线,"['南北', '满五年', '近地铁']",2024-06-07 16:37:27
S3574851717716995,汇锦城(三期),浦东 新场 新环北路1080弄,4室2厅2卫,中层(共14层),南,138.43㎡,390万,28174元/㎡,2014年建造,急售，中间楼层大平层，精装修，临河安静位置佳，配套成熟,"['南', '满五年']",2024-06-07 16:37:27
S3574868531436554,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",4室2厅3卫,中层(共24层),南,193.23㎡,591万,30586元/㎡,2017年建造,陆家嘴内环内一线江景房！附赠120平花园露台，精装全配大平层,"['南', '满五年', '近地铁']",2024-06-07 16:37:07
S3574936110211085,明天华城,"浦东 周浦 康沈路2262弄,周星路500弄",2室2厅1卫,高层(共18层),南北,90.2㎡,475万,52661元/㎡,2013年建造,笋盘急出双澧溪！只要契税！精装！全南两房！踏空急售！有车位,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:54
